StreetA,LatA,LonA,StreetB,LatB,LonB,Distance
WEBSTER ST NW,38.94419682000592,-77.0194259664132,WEBSTER ST NW,38.94400819282513,-77.03670352081487,68.7
WEBSTER ST NW,38.94400819282513,-77.03670352081487,WESTMINSTER ST NW,38.91483689569177,-77.02497899343878,10624.76
WESTMINSTER ST NW,38.91483689569177,-77.02497899343878,WHITEHAVEN ST NW,38.918395566739825,-77.06145935307451,1296.13
WHITEHAVEN ST NW,38.918395566739825,-77.06145935307451,WHITTIER ST NW,38.971283354441994,-77.0200810459082,19262.82
WHITTIER ST NW,38.971283354441994,-77.0200810459082,WHITTIER ST NW,38.97072974285039,-77.03489558343598,201.64
WHITTIER ST NW,38.97072974285039,-77.03489558343598,WILLARD ST NW,38.91629610789568,-77.0400666825593,19825.85
WILLARD ST NW,38.91629610789568,-77.0400666825593,YUMA ST NW,38.946303637812385,-77.09847201233563,10929.33
YUMA ST NW,38.946303637812385,-77.09847201233563,YUMA ST NW,38.94629353859721,-77.08821658520083,3.68
YUMA ST NW,38.94629353859721,-77.08821658520083,YUMA ST NW,38.946302549688205,-77.07167031064255,3.28
57TH ST SE,38.888577763624035,-76.91915992533947,A ST SE,38.888684774753564,-76.99756212961357,38.98
A ST SE,38.888684774753564,-76.99756212961357,A ST SE,38.88867946956417,-76.98229704834135,1.93
A ST SE,38.88867946956417,-76.98229704834135,A ST SE,38.88879122480132,-76.95565654692112,40.7
A ST SE,38.88879122480132,-76.95565654692112,A ST SE,38.888425073285056,-76.93831216305777,133.36
A ST SE,38.888425073285056,-76.93831216305777,B ST SE,38.887584115860015,-76.93844029294323,306.29
B ST SE,38.887584115860015,-76.93844029294323,C ST SE,38.886044717647245,-77.004822216632,560.67
C ST SE,38.886044717647245,-77.004822216632,C ST SE,38.885360153291856,-76.98319812674401,249.33
C ST SE,38.885360153291856,-76.98319812674401,C ST SE,38.886015094266995,-76.95780109725868,238.54
C ST SE,38.886015094266995,-76.95780109725868,C ST SE,38.88649629157878,-76.9431175308404,175.26
C ST SE,38.88649629157878,-76.9431175308404,C ST SE,38.88604233696922,-76.99337908642215,165.34
C ST SE,38.88604233696922,-76.99337908642215,D ST SE,38.88507287111362,-77.00555294132022,353.1
D ST SE,38.88507287111362,-77.00555294132022,D ST SE,38.88427905002939,-76.99984789700633,289.12
D ST SE,38.88427905002939,-76.99984789700633,D ST SE,38.88375630614064,-76.99557880783571,190.39
D ST SE,38.88375630614064,-76.99557880783571,D ST SE,38.88460383339961,-76.99436343187206,308.68
D ST SE,38.88460383339961,-76.99436343187206,D ST SE,38.88411056025924,-76.98551184981173,179.66
D ST SE,38.88411056025924,-76.98551184981173,D ST SE,38.88489605997659,-76.94228011207696,286.09
D ST SE,38.88489605997659,-76.94228011207696,D ST SE,38.884854146715654,-76.94807149177093,15.27
D ST SE,38.884854146715654,-76.94807149177093,D ST WALKWAY SE,38.88463590211947,-76.99515734874404,79.49
D ST WALKWAY SE,38.88463590211947,-76.99515734874404,D ST SE,38.88443019787642,-76.95918810537245,74.92
D ST SE,38.88443019787642,-76.95918810537245,E ST SE,38.882839224598726,-76.9459605973538,579.46
E ST SE,38.882839224598726,-76.9459605973538,E ST SE,38.88323531870682,-77.00375966058678,144.26
E ST SE,38.88323531870682,-77.00375966058678,E ST SE,38.88280113921842,-76.98892334581342,158.14
E ST SE,38.88280113921842,-76.98892334581342,E ST SE,38.88284520623055,-76.96035269443298,16.05
E ST SE,38.88284520623055,-76.96035269443298,E ST SE,38.883293107539,-76.93827443462905,163.13
E ST SE,38.883293107539,-76.93827443462905,F ST SE,38.88182416606852,-76.93976069960044,535.01
F ST SE,38.88182416606852,-76.93976069960044,F ST SE,38.88199932939786,-76.95923280176522,63.8
F ST SE,38.88199932939786,-76.95923280176522,F ST SE,38.88196897511056,-77.0046903162982,11.06
F ST SE,38.88196897511056,-77.0046903162982,G ST SE,38.88024416794154,-76.96224636307413,628.2
G ST SE,38.88024416794154,-76.96224636307413,G ST SE,38.88127889642854,-76.99513083950049,376.87
G ST SE,38.88127889642854,-76.99513083950049,G ST SE,38.8812700813865,-76.98573632172106,3.21
G ST SE,38.8812700813865,-76.98573632172106,G ST SE,38.881271570702104,-76.98196020340052,0.54
G ST SE,38.881271570702104,-76.98196020340052,H ST SE,38.87862834545011,-76.93460076426217,962.71
H ST SE,38.87862834545011,-76.93460076426217,H ST SE,38.88029490963195,-76.98153812996387,606.99
H ST SE,38.88029490963195,-76.98153812996387,H ST SE,38.88052535228703,-77.00456049629518,83.93
H ST SE,38.88052535228703,-77.00456049629518,I ST SE,38.87928752773662,-76.99213653675646,450.84
I ST SE,38.87928752773662,-76.99213653675646,I ST SE,38.87929021924539,-77.00466771903082,0.98
I ST SE,38.87929021924539,-77.00466771903082,K ST SE,38.87841344427667,-77.00383796123735,319.34
K ST SE,38.87841344427667,-77.00383796123735,K ST SE,38.87839552559475,-76.96393147953628,6.53
K ST SE,38.87839552559475,-76.96393147953628,K ST SE,38.87840527399092,-76.98672112225749,3.55
K ST SE,38.87840527399092,-76.98672112225749,L ST SE,38.87753159854548,-76.98598449169226,318.21
L ST SE,38.87753159854548,-76.98598449169226,L ST SE,38.8775351731863,-77.00135394974365,1.3
L ST SE,38.8775351731863,-77.00135394974365,L ST SE,38.877234654260164,-76.99209524168194,109.45
L ST SE,38.877234654260164,-76.99209524168194,M ST SE,38.87567915015788,-76.95935623843124,566.54
M ST SE,38.87567915015788,-76.95935623843124,N ST SE,38.87460789335018,-76.95588720342047,390.17
N ST SE,38.87460789335018,-76.95588720342047,N ST SE,38.87461648335305,-76.9646931304175,3.13
N ST SE,38.87461648335305,-76.9646931304175,N ST SE,38.87462034385847,-76.99215040723948,1.41
N ST SE,38.87462034385847,-76.99215040723948,N ST SE,38.87464720413421,-77.00641478535776,9.78
N ST SE,38.87464720413421,-77.00641478535776,O ST SE,38.87326184435546,-76.95063396132655,504.57
O ST SE,38.87326184435546,-76.95063396132655,P ST SE,38.872028740262365,-76.97747043938415,449.12
P ST SE,38.872028740262365,-76.97747043938415,Q ST SE,38.87075062912744,-76.9735003755411,465.51
Q ST SE,38.87075062912744,-76.9735003755411,R ST SE,38.86948233583298,-76.97350191059844,461.93
R ST SE,38.86948233583298,-76.97350191059844,S ST SE,38.86855028968138,-76.96576601230389,339.47
S ST SE,38.86855028968138,-76.96576601230389,S ST SE,38.86824302477801,-76.97887997432696,111.91
S ST SE,38.86824302477801,-76.97887997432696,T ST SE,38.86728344008016,-76.97118218947965,349.5
T ST SE,38.86728344008016,-76.97118218947965,T ST SE,38.867589788561084,-76.98484159779169,111.58
T ST SE,38.867589788561084,-76.98484159779169,T ST SE,38.86735537198727,-76.97900976417309,85.38
T ST SE,38.86735537198727,-76.97900976417309,V ST SE,38.864297341043866,-76.95128387785435,1113.78
V ST SE,38.864297341043866,-76.95128387785435,W ST SE,38.86289120986771,-76.9619836805145,512.13
W ST SE,38.86289120986771,-76.9619836805145,W ST SE,38.86306602988449,-76.95133287167775,63.67
W ST SE,38.86306602988449,-76.95133287167775,W ST SE,38.86327794671799,-76.96608089735253,77.18
W ST SE,38.86327794671799,-76.96608089735253,ATLANTIC ST SE,38.83102538571128,-77.00021673603749,11746.85
ATLANTIC ST SE,38.83102538571128,-77.00021673603749,AUSTIN ST SE,38.86156456183543,-76.9549850480522,11122.81
AUSTIN ST SE,38.86156456183543,-76.9549850480522,BANGOR ST SE,38.860515518201794,-76.9859047993582,382.08
BANGOR ST SE,38.860515518201794,-76.9859047993582,BAY ST SE,38.88685833047192,-76.97813099030462,9594.48
BAY ST SE,38.88685833047192,-76.97813099030462,BAY ST SE,38.8866518430721,-76.97988312098542,75.21
BAY ST SE,38.8866518430721,-76.97988312098542,BRANDYWINE ST SE,38.830088468694505,-76.9972183344282,20601.24
BRANDYWINE ST SE,38.830088468694505,-76.9972183344282,BRANDYWINE ST SE,38.83022442950115,-77.00678261966418,49.52
BRANDYWINE ST SE,38.83022442950115,-77.00678261966418,BUCHANAN ST SE,38.872557195419695,-76.99208400440324,15418.22
BUCHANAN ST SE,38.872557195419695,-76.99208400440324,BURKE ST SE,38.88615269741659,-76.97758744958657,4951.71
BURKE ST SE,38.88615269741659,-76.97758744958657,CHESAPEAKE ST SE,38.829205856846016,-77.00678173895989,20740.9
CHESAPEAKE ST SE,38.829205856846016,-77.00678173895989,CHESAPEAKE ST SE,38.82921053912185,-76.9958630436522,1.71
CHESAPEAKE ST SE,38.82921053912185,-76.9958630436522,DANBURY ST SE,38.82779886236238,-77.0067786759242,514.15
DANBURY ST SE,38.82779886236238,-77.0067786759242,EAST CAPITOL ST SE,38.889666246102564,-76.95498674213374,22533.04
EAST CAPITOL ST SE,38.889666246102564,-76.95498674213374,EAST CAPITOL ST SE,38.88924118134103,-76.98993247707948,154.82
EAST CAPITOL ST SE,38.88924118134103,-76.98993247707948,ELMIRA ST SE,38.826061766074034,-77.00644975064027,23010.9
ELMIRA ST SE,38.826061766074034,-77.00644975064027,ERIE ST SE,38.857100459677675,-76.96180155549439,11304.73
ERIE ST SE,38.857100459677675,-76.96180155549439,ERIE ST SE,38.85730907554806,-76.9790182657667,75.98
ERIE ST SE,38.85730907554806,-76.9790182657667,ERIE ST SE,38.85731418688686,-76.98445417676096,1.86
ERIE ST SE,38.85731418688686,-76.98445417676096,FABLE ST SE,38.880112900795964,-76.92585074935408,8303.65
FABLE ST SE,38.880112900795964,-76.92585074935408,FORRESTER ST SE,38.82513141498368,-77.00609486391537,20025.07
FORRESTER ST SE,38.82513141498368,-77.00609486391537,FRANKFORD ST SE,38.85621672631548,-76.98063078974941,11321.71
FRANKFORD ST SE,38.85621672631548,-76.98063078974941,FRANKFORD ST SE,38.856463710585494,-76.96021589415064,89.96
FRANKFORD ST SE,38.856463710585494,-76.96021589415064,GAINESVILLE ST SE,38.855116096677875,-76.9678346551169,490.82
GAINESVILLE ST SE,38.855116096677875,-76.9678346551169,GAINESVILLE ST SE,38.855171437020786,-76.98081218266721,20.16
GAINESVILLE ST SE,38.855171437020786,-76.98081218266721,GAINESVILLE ST SE,38.8553940147453,-76.96054505252515,81.07
GAINESVILLE ST SE,38.8553940147453,-76.96054505252515,HARTFORD ST SE,38.854092980004914,-76.97271963091934,473.86
HARTFORD ST SE,38.854092980004914,-76.97271963091934,JAMES M MCGEE JR ST SE,38.85304099273712,-76.9691932394359,383.15
JAMES M MCGEE JR ST SE,38.85304099273712,-76.9691932394359,JASPER ST SE,38.85164879932725,-76.9752731858382,507.06
JASPER ST SE,38.85164879932725,-76.9752731858382,KENNON ST SE,38.87361557820366,-76.99611735761573,8000.64
KENNON ST SE,38.87361557820366,-76.99611735761573,KIDDER BREESE ST SE,38.8747946407815,-76.99456664113258,429.43
KIDDER BREESE ST SE,38.8747946407815,-76.99456664113258,PECAN ST SE,38.8500539606961,-76.99411082402264,9010.94
PECAN ST SE,38.8500539606961,-76.99411082402264,PLEASANT ST SE,38.86383464142003,-76.9891721913348,5019.13
PLEASANT ST SE,38.86383464142003,-76.9891721913348,POOR ST SE,38.87560471399168,-76.99322328138122,4286.85
POOR ST SE,38.87560471399168,-76.99322328138122,POPE ST SE,38.87125046068648,-76.95423228686651,1585.89
POPE ST SE,38.87125046068648,-76.95423228686651,QUANDER ST SE,38.87540328765821,-77.00481849345233,1512.53
QUANDER ST SE,38.87540328765821,-77.00481849345233,RALEIGH ST SE,38.84402361408253,-77.00024628557243,11428.96
RALEIGH ST SE,38.84402361408253,-77.00024628557243,RICKOVER ST SE,38.875548760936866,-76.99726261168813,11481.94
RICKOVER ST SE,38.875548760936866,-76.99726261168813,STEVENS ST SE,38.87539762512835,-76.9961633453256,55.05
STEVENS ST SE,38.87539762512835,-76.9961633453256,TINGEY ST SE,38.874907809716746,-77.00022098013224,178.4
TINGEY ST SE,38.874907809716746,-77.00022098013224,TRENTON ST SE,38.84039800682104,-76.99962700448768,12568.99
TRENTON ST SE,38.84039800682104,-76.99962700448768,UPSAL ST SE,38.83799471558572,-77.00424767261846,875.31
UPSAL ST SE,38.83799471558572,-77.00424767261846,WALTER ST SE,38.88681381999342,-76.98928056521748,17780.67
WALTER ST SE,38.88681381999342,-76.98928056521748,XENIA ST SE,38.833025534985,-77.00451137400236,19590.51
XENIA ST SE,38.833025534985,-77.00451137400236,XENIA ST SE,38.83302215858325,-76.99971867706189,1.23
XENIA ST SE,38.83302215858325,-76.99971867706189,XENIA ST SE,38.8330277071081,-76.9932277479569,2.02
XENIA ST SE,38.8330277071081,-76.9932277479569,YUMA ST SE,38.83206782884018,-77.00462576167644,349.6
YUMA ST SE,38.83206782884018,-77.00462576167644,YUMA ST SE,38.83206426865035,-76.99525098273745,1.3
A ST SW,38.871567800536575,-77.01668578169871,B ST SW,38.87025940823807,-77.01700087071092,476.54
B ST SW,38.87025940823807,-77.01700087071092,C ST SW,38.88604523520069,-77.01060333962691,5749.46
C ST SW,38.88604523520069,-77.01060333962691,C ST SW,38.88597812559884,-77.03004244601772,24.44
C ST SW,38.88597812559884,-77.03004244601772,C ST SW,38.88633486427648,-77.02307974411609,129.93
C ST SW,38.88633486427648,-77.02307974411609,C ST SW,38.8860499701466,-77.01678270841909,103.76
C ST SW,38.8860499701466,-77.01678270841909,C ST SW,38.86610370960571,-77.01617965188603,7264.75
C ST SW,38.86610370960571,-77.01617965188603,C ST SW,38.86610450235687,-77.01825253932572,0.29
C ST SW,38.86610450235687,-77.01825253932572,D ST SW,38.885074514462424,-77.00992847898995,6909.19
D ST SW,38.885074514462424,-77.00992847898995,D ST SW,38.86349688514952,-77.01574026463385,7858.92
D ST SW,38.86349688514952,-77.01574026463385,D ST SW,38.88507923368553,-77.01561035491706,7860.64
D ST SW,38.88507923368553,-77.01561035491706,D ST SW,38.8849806838309,-77.03004561262641,35.89
D ST SW,38.8849806838309,-77.03004561262641,D ST SW,38.884847609144266,-77.02308189263832,48.47
D ST SW,38.884847609144266,-77.02308189263832,D ST SW,38.8634893618382,-77.01825939454675,7779.02
D ST SW,38.8634893618382,-77.01825939454675,D ST SW,38.86359354710002,-77.01700768700282,37.95
D ST SW,38.86359354710002,-77.01700768700282,E ST SW,38.862211973141214,-77.01701572487754,503.19
E ST SW,38.862211973141214,-77.01701572487754,E ST SW,38.88324741088996,-77.01780046322287,7661.44
E ST SW,38.88324741088996,-77.01780046322287,E ST SW,38.883202785616504,-77.0102787591206,16.25
E ST SW,38.883202785616504,-77.0102787591206,G ST SW,38.881288906570745,-77.01819054016813,697.07
G ST SW,38.881288906570745,-77.01819054016813,H ST SW,38.88028711778189,-77.02285622243164,364.87
H ST SW,38.88028711778189,-77.02285622243164,H ST SW,38.88032183838458,-77.01990533405397,12.65
H ST SW,38.88032183838458,-77.01990533405397,H ST SW,38.88028423318601,-77.0120478651411,13.7
H ST SW,38.88028423318601,-77.0120478651411,I ST SW,38.879292925891164,-77.0154926007741,361.05
I ST SW,38.879292925891164,-77.0154926007741,K ST SW,38.878418496873856,-77.01475311931036,318.48
K ST SW,38.878418496873856,-77.01475311931036,K ST SW,38.87841695147575,-77.01035830878861,0.56
K ST SW,38.87841695147575,-77.01035830878861,K ST SW,38.87841895918305,-77.01940656310514,0.73
K ST SW,38.87841895918305,-77.01940656310514,L ST SW,38.87753606150901,-77.00995687261553,321.57
L ST SW,38.87753606150901,-77.00995687261553,L ST SW,38.877539176665024,-77.01440143815839,1.13
L ST SW,38.877539176665024,-77.01440143815839,M ST SW,38.87646692466494,-77.01449355982339,390.53
M ST SW,38.87646692466494,-77.01449355982339,N ST SW,38.87465990770239,-77.01726154868643,658.14
N ST SW,38.87465990770239,-77.01726154868643,N ST SW,38.87464788142968,-77.01088008298318,4.38
N ST SW,38.87464788142968,-77.01088008298318,O ST SW,38.873426760018475,-77.01814585179643,444.75
O ST SW,38.873426760018475,-77.01814585179643,O ST SW,38.87296997706243,-77.01122849166661,166.37
O ST SW,38.87296997706243,-77.01122849166661,O ST SW,38.872973147032695,-77.0145297505984,1.15
O ST SW,38.872973147032695,-77.0145297505984,O ST SW,38.87298247766301,-77.01664370791396,3.4
O ST SW,38.87298247766301,-77.01664370791396,P ST SW,38.872043657318564,-77.01330727144017,341.93
P ST SW,38.872043657318564,-77.01330727144017,Q ST SW,38.870759682997395,-77.01158044607459,467.64
Q ST SW,38.870759682997395,-77.01158044607459,R ST SW,38.869479147102645,-77.00993684468604,466.39
R ST SW,38.869479147102645,-77.00993684468604,R ST SW,38.86948883125723,-77.01292220278872,3.53
R ST SW,38.86948883125723,-77.01292220278872,S ST SW,38.86825037140767,-77.01038844030428,451.07
S ST SW,38.86825037140767,-77.01038844030428,T ST SW,38.86728475201206,-77.01292615472178,351.69
T ST SW,38.86728475201206,-77.01292615472178,T ST SW,38.86729177268519,-77.00988415249869,2.56
T ST SW,38.86729177268519,-77.00988415249869,V ST SW,38.864636326035225,-77.01308669065641,967.16
V ST SW,38.864636326035225,-77.01308669065641,DANBURY ST SW,38.82779874325624,-77.01013337706479,13416.78
DANBURY ST SW,38.82779874325624,-77.01013337706479,DARRINGTON ST SW,38.827004122210184,-77.01064672855428,289.41
DARRINGTON ST SW,38.827004122210184,-77.01064672855428,ELMIRA ST SW,38.82606129367113,-77.01062965411279,343.39
ELMIRA ST SW,38.82606129367113,-77.01062965411279,FORRESTER ST SW,38.82519961308299,-77.00964008036335,313.84
FORRESTER ST SW,38.82519961308299,-77.00964008036335,IRVINGTON ST SW,38.820601145994445,-77.00893202418862,1674.82
IRVINGTON ST SW,38.820601145994445,-77.00893202418862,SCHOOL ST SW,38.88393667741996,-77.0187326860564,23067.74
SCHOOL ST SW,38.88393667741996,-77.0187326860564,TAYLOR ST SW,38.82467483074434,-77.023088254683,21584.05
EAST CAPITOL ST BN,38.88978179335359,-76.94053654208925,EAST CAPITOL ST BN,38.88980857869534,-76.98279107864833,9.76
EAST CAPITOL ST BN,38.88980857869534,-76.98279107864833,EAST CAPITOL ST BN,38.889814393009964,-76.99872656845524,2.12
