P1,P1_lat,P1_lon,P2,P2_lat,P2_lon,Dist,Az12,Az21,BackAz12,BackAz21,Reason
H71,38.88981684871572,-77.00844224089784,CFf,38.88868578496108,-77.00467871165168,0.21737964298067958,111.03254827316613,291.0349110809891,111.0349110809891,291.0325482731661,Dist factor of:5.0000
H71,38.88981684871572,-77.00844224089784,POOthr3a,38.7852261694161,-77.0402519018478,7.415952007880427,193.39013042432313,13.370182130529685,193.37018213052968,13.39013042432316,Dist multiple:0.6180
CFa,38.89064396166972,-77.01235207597406,CFb,38.88898718985376,-77.01233379820508,0.11428922250880114,179.50600265687066,359.50601413210575,179.50601413210575,359.5060026568707,Dist factor of:4.0000
CFa,38.89064396166972,-77.01235207597406,CFe,38.88981116007428,-77.01012017665087,0.1333326600874532,115.52115341185635,295.52255466590134,115.52255466590134,295.52115341185635,"Dist factor of:4.0000, Dist factor of:6.2666"
CFa,38.89064396166972,-77.01235207597406,H99,38.8889443857454,-77.00096480083693,0.6249886883130354,100.80822427013287,280.81537347958954,100.81537347958954,280.8082242701329,Dist factor of:5.0000
CFa,38.89064396166972,-77.01235207597406,H31,38.93203756982007,-77.09367738494352,5.231013138237321,303.10849152902006,123.05740970438518,303.0574097043852,123.10849152902006,Dist multiple:0.4755
CFb,38.88898718985376,-77.01233379820508,POOthr2a,38.86374289004072,-77.04279029496989,2.393590456718406,223.3315134901878,43.312397713734555,223.31239771373455,43.33151349018783,"Dist factor of:2.3936, Dist multiple:2.3936"
CFc,38.88974917890155,-77.01360995348632,H17,38.88120136333437,-77.07263105649967,3.236221040807167,259.5207263319179,79.48367490285435,259.4836749028543,79.5207263319179,Dist multiple:1.6180
CFd,38.88868978460074,-77.00578323852076,CptB,38.88556174596554,-77.00988737303246,0.3090569610750113,225.72109755529618,45.71852102819065,225.71852102819065,45.72109755529618,Dist factor of:0.6180
CFd,38.88868978460074,-77.00578323852076,I069,38.89642237002393,-77.00659984972448,0.5352115166187752,355.2822296559285,175.2817169368309,355.2817169368309,175.28222965592852,Dist factor of:1.0705
CFe,38.88981116007428,-77.01012017665087,Chk36,38.91158883943301,-76.99354755099984,1.7477728461749193,30.732537488374046,210.74294464285597,30.742944642855946,210.73253748837405,Dist multiple:0.8740
CFe,38.88981116007428,-77.01012017665087,H44,38.90361498656535,-77.11259304457337,5.605301460283468,279.8126750485742,99.74833043731894,279.74833043731894,99.81267504857419,Dist multiple:2.8025
CFg,38.89361386946052,-77.00907795602103,CptA,38.89077979476803,-77.0072678806584,0.2184956030157777,153.47404957966268,333.47518604826246,153.47518604826246,333.4740495796627,Dist factor of:0.8740
CptA,38.89077979476803,-77.0072678806584,Pk02,39.448887,-77.627618,50.910885410418594,319.3281655577207,138.93633230008018,318.93633230008015,139.3281655577207,Dist multiple:1.4142
SCa,38.890621,-77.00510154468833,SCb,38.890621,-77.00442188577618,0.03664036251936125,89.9997866429508,270.00021335704923,90.00021335704923,269.99978664295077,Dist factor of:1.5388
SCa,38.890621,-77.00510154468833,Chk52,38.89358765171932,-76.99952509051057,0.3636625030692896,55.753929657446406,235.75743086657883,55.75743086657883,235.7539296574464,Dist factor of:4.0000
SCa,38.890621,-77.00510154468833,H70,38.8737311478417,-77.07038741369139,3.7077751281753564,251.70656403599017,71.66558272666362,251.66558272666362,71.70656403599014,Dist multiple:0.6180
elEc,38.89278681802996,-77.04033404260801,elWc,38.89317145702438,-77.04113191993082,0.05053730297546383,301.66919526767623,121.66869430628527,301.66869430628526,121.66919526767623,Dist factor of:6.2666
elEc,38.89278681802996,-77.04033404260801,Eb,38.89286049999997,-76.90916553,7.071067800001166,89.91763819488185,269.9999944106347,89.99999441063471,269.9176381948819,Dist multiple:1.4142
elSc,38.89284818820199,-77.04058603,elWc,38.89317145702438,-77.04113191993082,0.03692232991159518,307.153535203475,127.15319245659798,307.153192456598,127.15353520347497,Dist factor of:1.0705
elSc,38.89284818820199,-77.04058603,Sb,38.79033915000001,-77.04058603,7.0710677999987315,180.0,0.0,180.0,0.0,Dist multiple:1.4142
elSc,38.89284818820199,-77.04058603,L,38.88924949780046,-77.0501466575182,0.5720751563698941,244.2858848080384,64.27988224961793,244.2798822496179,64.28588480803842,Dist factor of:2.2883
elSc,38.89284818820199,-77.04058603,H32,38.9243596243616,-77.09063005508365,3.464061758312465,308.8812763427694,128.8498446932614,308.8498446932614,128.8812763427694,Dist multiple:1.7321
elNc,38.89344928705847,-77.04098558,elWc,38.89317145702438,-77.04113191993082,0.020725024823933944,202.3736884770112,22.373596594238506,202.3735965942385,22.37368847701123,Dist factor of:4.0000
elNc,38.89344928705847,-77.04098558,Nb,38.99595650999999,-77.04098558,7.071067799998578,0.0,180.0,0.0,180.0,Dist multiple:1.4142
elNc,38.89344928705847,-77.04098558,H70,38.8737311478417,-77.07038741369139,2.0887633773325955,229.37841996008575,49.35996324838604,229.35996324838604,49.37841996008575,Dist factor of:6.2666
