P1,P1_lat,P1_lon,P2,P2_lat,P2_lon,Dist,Az12,Az21,BackAz12,BackAz21,Reason
Chk23c,38.90964452291605,-76.97239108771012,Chk25,38.9229071947,-77.03584297932892,3.5397268924686296,284.9985022306022,104.95864275806294,284.9586427580629,104.99850223060218,Az12 multiple:15.00
Chk23c,38.90964452291605,-76.97239108771012,Chk49,38.90963170613946,-77.02956862943489,3.081615119751268,270.001518361324,89.965605490772,269.965605490772,90.00151836132397,"Az12 multiple:15.00, Az12 multiple:18.00"
Chk18,38.87614213026904,-77.11265634246809,H35,38.92066077312896,-77.07975099520537,3.5463634068265355,29.999923695510994,210.02058632542048,30.02058632542048,209.999923695511,Az12 multiple:15.00
Chk19,38.98909790584569,-77.04677082443145,H44,38.90361498656535,-77.11259304457337,6.880638154821979,211.03920568630818,30.997830317607935,210.99783031760794,31.03920568630815,Az21 target:31.00
Chk20,38.82106536665973,-77.00135736591604,H67,38.91551942120227,-77.08923640277803,8.056657341974516,323.9972293663908,143.9420824086505,323.9420824086505,143.9972293663908,Az12 multiple:18.00
Chk21,38.87280409544193,-76.94019736733574,Chk60,39.00533947251964,-77.03806204873727,10.553727276154833,330.059403454612,149.99789607639923,329.99789607639923,150.05940345461198,Az21 multiple:15.00
Chk22,38.93790243521637,-77.0858650836171,SF01,38.90124200833564,-77.08586335465753,2.528868088302648,179.99788852773682,359.99788961391914,179.99788961391914,359.9978885277368,"Az12 multiple:15.00, Az12 multiple:18.00, Az21 multiple:15.00, Az21 multiple:18.00"
Chk28,38.95399489057218,-77.0776296316338,OtrD,38.88972524047381,-76.91344596466341,9.895890680037239,116.56396270089928,296.66711278002595,116.66711278002595,296.5639627008993,Az12 target:116.57
Chk34,38.93536052674429,-77.01438697638629,SF02,38.90117456916591,-77.0901139945135,4.713212510150952,240.00174782214793,59.95417525851295,239.95417525851295,60.001747822147934,Az12 multiple:15.00
Chk42,38.93017051598103,-77.07230698965536,OtrD,38.88972524047381,-76.91344596466341,9.004959874756162,107.99867240353801,288.0984527675985,108.09845276759847,287.998672403538,Az12 multiple:18.00
Chk44,38.9096320124952,-77.04345033773585,Chk49,38.90963170613946,-77.02956862943489,0.7481623652872291,89.99725887284124,270.005977888859,90.00597788885898,269.99725887284126,"Az12 multiple:15.00, Az12 multiple:18.00"
Chk45,38.94732510830963,-77.02188334594942,Chk52,38.89358765171932,-76.99952509051057,3.8977426587838706,161.9874301099435,342.001476481554,162.00147648155394,341.9874301099435,Az21 multiple:18.00
Chk46,38.87650889195688,-77.07473802861425,H13,38.94626278806017,-77.01391219662139,5.822248533656331,34.24722370427695,214.28542949512834,34.28542949512837,214.24722370427696,Az12 target:34.25
Chk47,38.94812410619182,-77.00484480332231,H24,38.91738246946505,-77.0704105785321,4.120177048709829,239.04426361571578,59.00306156433115,239.00306156433115,59.04426361571575,Az21 target:59.00
Chk49,38.90963170613946,-77.02956862943489,H77,38.89703882730361,-77.03762786655247,0.9712254007562716,206.5708942504025,26.565832982088182,206.56583298208818,26.57089425040249,Az21 target:26.57
Chk51,38.88979572156659,-76.99025683060958,RC,38.98682226543504,-77.05231894611552,7.48166847846956,333.4748072968986,153.43580227959615,333.43580227959615,153.47480729689858,Az21 target:153.44
Chk52,38.89358765171932,-76.99952509051057,Chk61,38.9027413920959,-77.02294473847918,1.4115253324278407,296.58045128165463,116.56574519162137,296.5657451916214,116.58045128165463,Az21 target:116.57
Chk53,38.8706887702613,-77.00907388669604,H27,38.83334538875507,-77.17620182600818,9.375544492205291,254.10520280638127,74.00036154574302,254.00036154574303,74.10520280638127,Az21 target:74.00
Chk54,38.68922831692476,-77.04351796976675,H23,38.93923731423045,-77.08834070412745,17.414349888861494,352.02943347854404,172.00133863784887,352.0013386378489,172.02943347854398,Az21 target:172.00
Chk55,38.71079049783587,-77.0352088314432,H12,38.92005589287478,-76.94844865915428,15.175416068751515,17.94384253924734,197.99822509028456,17.998225090284564,197.94384253924733,"Az21 multiple:18.00, Az21 target:198.00"
Chk60,39.00533947251964,-77.03806204873727,H29,38.91226863882422,-77.12474875900264,7.938264105799784,216.05231748474932,35.997812198187745,215.99781219818775,36.052317484749324,Az21 multiple:18.00
Chk60,39.00533947251964,-77.03806204873727,H47,38.93841562644008,-77.01018660152103,4.854408498130741,161.97938103946967,341.9969129949284,161.99691299492838,341.9793810394697,Az21 multiple:18.00
AN,38.91858289999999,-76.94192180000002,POOthr3a,38.7852261694161,-77.0402519018478,10.618452206006232,209.9973256884114,29.935642224351085,209.93564222435108,29.997325688411365,Az12 multiple:15.00
AN,38.91858289999999,-76.94192180000002,H39,38.9189665077175,-77.24236058241425,16.19025170959781,270.18801552727285,89.999274201699,269.999274201699,90.18801552727285,"Az21 multiple:15.00, Az21 multiple:18.00"
RCrkA,38.89950909563222,-77.05755337263248,H19,38.91560586754403,-77.07888357211404,1.5983049448541906,314.01123803658027,133.997841269584,313.997841269584,134.01123803658027,Az21 target:134.00
POOthr3b,38.79164360258566,-77.03902815721085,OtrD,38.88972524047381,-76.91344596466341,9.574600265054821,44.99956231246908,225.0783221171859,45.078322117185905,224.9995623124691,Az12 multiple:15.00
POOthr3b,38.79164360258566,-77.03902815721085,H60,38.93132296535497,-76.91720945574568,11.661863990708676,34.25081939651532,214.32725336619487,34.327253366194896,214.2508193965153,Az12 target:34.25
OtrA,38.92624596949343,-76.95188801292042,OtrB,38.95704643888089,-76.99134485249716,3.0053762873682848,314.99970614560385,134.9749063932269,314.9749063932269,134.99970614560385,Az12 multiple:15.00
H66,38.90533124793031,-77.10094955658019,H27,38.83334538875507,-77.17620182600818,6.412879694234087,219.28043879875798,39.23321448751051,219.2332144875105,39.280438798757984,Az21 target:39.23
H24,38.91738246946505,-77.0704105785321,Pk01,39.26242301794514,-77.39330127153266,29.45906762578174,323.99912261097523,143.79552617374898,323.79552617374895,143.99912261097523,Az12 multiple:18.00
H31,38.93203756982007,-77.09367738494352,H52,38.92312150962155,-77.0746835467705,1.1940151700639074,120.99823934647948,301.0101738891826,121.01017388918262,300.99823934647947,Az12 target:121.00
H31,38.93203756982007,-77.09367738494352,Pk05,38.92574773485303,-78.31007370765774,65.54158403594694,270.002895118342,89.23854844570437,269.2385484457044,90.002895118342,"Az12 multiple:15.00, Az12 multiple:18.00"
